"id","book_id","best_book_id","work_id","books_count","isbn","title","language_code","average_rating","ratings_count","work_ratings_count","work_text_reviews_count","image_url","small_image_url","created_at","updated_at","label","isbn13"
93,"99561","99561","919292",187,"142402516","Looking for Alaska","eng","4.09","783470","831285","47128","https://images.gr-assets.com/books/1394798630m/99561.jpg","https://images.gr-assets.com/books/1394798630s/99561.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
94,"14935","14935","2809709",1969,"141439661","Sense and Sensibility","eng","4.06","738894","779382","11526","https://images.gr-assets.com/books/1397245675m/14935.jpg","https://images.gr-assets.com/books/1397245675s/14935.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
95,"38709","38709","1679789",138,"439244196","Holes","eng","3.93","747445","764637","15832","https://images.gr-assets.com/books/1327781893m/38709.jpg","https://images.gr-assets.com/books/1327781893s/38709.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",10,"9.78E+12"
96,"5139","5139","38765",129,"307275558","The Devil Wears Prada","eng","3.7","665930","679845","8024","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
97,"1381","1381","3356006",1703,"143039954","Ὀδύσσεια","eng","3.73","670326","710757","8101","https://images.gr-assets.com/books/1390173285m/1381.jpg","https://images.gr-assets.com/books/1390173285s/1381.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
98,"157993","157993","2180358",1708,"156012197","Le Petit Prince","eng","4.28","738757","859286","24537","https://images.gr-assets.com/books/1367545443m/157993.jpg","https://images.gr-assets.com/books/1367545443s/157993.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
99,"7445","7445","2944133",92,"074324754X","The Glass Castle","eng","4.24","621099","637866","40777","https://images.gr-assets.com/books/1400930557m/7445.jpg","https://images.gr-assets.com/books/1400930557s/7445.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
100,"1845","1845","3284484",108,"385486804","Into the Wild","eng","3.94","647684","665377","17299","https://images.gr-assets.com/books/1403173986m/1845.jpg","https://images.gr-assets.com/books/1403173986s/1845.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
101,"1953","1953","2956372",525,"141439602","A Tale of Two Cities","eng","3.81","637412","677713","13093","https://images.gr-assets.com/books/1344922523m/1953.jpg","https://images.gr-assets.com/books/1344922523s/1953.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
102,"7677","6424171","3376836",176,"030734813X","Jurassic Park","spa","3.96","447833","650483","8143","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",9,"9.78E+12"
103,"370493","370493","30530",81,"60256656","The Giving Tree","eng","4.38","702332","708287","14368","https://images.gr-assets.com/books/1174210942m/370493.jpg","https://images.gr-assets.com/books/1174210942s/370493.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
104,"32542","32542","1804929",158,"385338600","A Time to Kill","eng","4.03","597775","608824","4239","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
105,"1617","1617","265616",109,"374500010","Un di Velt Hot Geshvign","eng","4.3","691231","707879","22001","https://images.gr-assets.com/books/1473495285m/1617.jpg","https://images.gr-assets.com/books/1473495285s/1617.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
106,"6442769","6442769","3364505",178,"014241493X","Paper Towns","en-US","3.88","461311","655271","42717","https://images.gr-assets.com/books/1349013610m/6442769.jpg","https://images.gr-assets.com/books/1349013610s/6442769.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",10,"9.78E+12"
107,"21787","21787","992628",129,"345418263","The Princess Bride","en-US","4.25","628637","658042","15630","https://images.gr-assets.com/books/1327903636m/21787.jpg","https://images.gr-assets.com/books/1327903636s/21787.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
108,"231804","231804","1426690",156,"014038572X","The Outsiders","en-US","4.06","659248","680437","22662","https://images.gr-assets.com/books/1442129426m/231804.jpg","https://images.gr-assets.com/books/1442129426s/231804.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
109,"6186357","6186357","6366642",147,"385737947","The Maze Runner","eng","4.02","719925","777956","48942","https://images.gr-assets.com/books/1375596592m/6186357.jpg","https://images.gr-assets.com/books/1375596592s/6186357.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
110,"1202","1202","5397",124,"61234001","Freakonomics: A Rogue Economist Explores the Hidden Side of Everything","en-US","3.93","524191","549301","13668","https://images.gr-assets.com/books/1327909092m/1202.jpg","https://images.gr-assets.com/books/1327909092s/1202.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",10,"9.78E+12"
111,"2998","2998","3186437",1350,"517189607","The Secret Garden","eng","4.12","639357","692249","13054","https://images.gr-assets.com/books/1327873635m/2998.jpg","https://images.gr-assets.com/books/1327873635s/2998.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
112,"320","320","3295655",555,"60531045","Cien años de soledad","eng","4.04","490565","575667","21671","https://images.gr-assets.com/books/1327881361m/320.jpg","https://images.gr-assets.com/books/1327881361s/320.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
113,"5297","5297","1858012",2303,"375751513","The Picture of Dorian Gray","eng","4.06","590014","674551","19647","https://images.gr-assets.com/books/1424596966m/5297.jpg","https://images.gr-assets.com/books/1424596966s/5297.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
114,"13536860","13536860","18034963",133,"345803507","Fifty Shades Freed","eng","3.88","387290","610116","25287","https://images.gr-assets.com/books/1336418837m/13536860.jpg","https://images.gr-assets.com/books/1336418837s/13536860.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
115,"17245","17245","3165724",2207,"393970124","Dracula","eng","3.98","618973","689739","17263","https://images.gr-assets.com/books/1387151694m/17245.jpg","https://images.gr-assets.com/books/1387151694s/17245.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
116,"5060378","5060378","6976108",209,"307269981","Flickan som lekte med elden","eng","4.22","563994","649253","31423","https://images.gr-assets.com/books/1351778881m/5060378.jpg","https://images.gr-assets.com/books/1351778881s/5060378.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
117,"11857408","11857408","16813814",147,"1612130585","Fifty Shades Darker","eng","3.87","552059","623340","28052","https://images.gr-assets.com/books/1358266080m/11857408.jpg","https://images.gr-assets.com/books/1358266080s/11857408.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",10,"9.78E+12"
118,"7244","7244","810663",39,"60786507","The Poisonwood Bible","eng","4.02","546502","562787","19941","https://images.gr-assets.com/books/1412242487m/7244.jpg","https://images.gr-assets.com/books/1412242487s/7244.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",8,"9.78E+12"
119,"4137","4137","1030767",59,"349113912","Me Talk Pretty One Day","eng","3.97","495736","514276","14982","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
120,"19543","19543","3020535",110,"99408392","Where the Wild Things Are","eng","4.22","620618","636061","9102","https://images.gr-assets.com/books/1384434560m/19543.jpg","https://images.gr-assets.com/books/1384434560s/19543.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
121,"7126","7126","391568",1310,"140449264","Le Comte de Monte-Cristo","eng","4.21","555822","601220","15925","https://images.gr-assets.com/books/1309203605m/7126.jpg","https://images.gr-assets.com/books/1309203605s/7126.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
122,"6288","6288","3355573",181,"307265439","The Road","eng","3.95","504793","555787","38980","https://images.gr-assets.com/books/1439197219m/6288.jpg","https://images.gr-assets.com/books/1439197219s/6288.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
123,"18710190","18710190","15524549",153,"7524277","Allegiant","eng","3.63","463257","663226","62536","https://images.gr-assets.com/books/1395582745m/18710190.jpg","https://images.gr-assets.com/books/1395582745s/18710190.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
124,"3473","3473","3143497",131,"446693804","A Walk to Remember","en-US","4.15","546948","559581","11071","https://images.gr-assets.com/books/1385738968m/3473.jpg","https://images.gr-assets.com/books/1385738968s/3473.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
125,"9416","9416","3237433",144,"440241413","Confessions of a Shopaholic","eng","3.61","543658","558004","11170","https://images.gr-assets.com/books/1327872404m/9416.jpg","https://images.gr-assets.com/books/1327872404s/9416.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
126,"24280","24280","3208463",1319,"451525264","Les Misérables","eng","4.14","513407","560132","12505","https://images.gr-assets.com/books/1411852091m/24280.jpg","https://images.gr-assets.com/books/1411852091s/24280.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
127,"10572","10572","3272005",202,"553381695","A Clash of Kings","eng","4.4","523303","606765","20325","https://images.gr-assets.com/books/1358254974m/10572.jpg","https://images.gr-assets.com/books/1358254974s/10572.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
128,"10441","10441","2868431",98,"143037145","The Memory Keeper's Daughter","eng","3.64","501430","510582","18027","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
129,"15507958","15507958","17763198",168,"670026603","Me Before You","eng","4.27","587647","741133","71412","https://images.gr-assets.com/books/1357108762m/15507958.jpg","https://images.gr-assets.com/books/1357108762s/15507958.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
130,"168668","168668","814330",251,"684833395","Catch-22","en-US","3.98","563265","582515","13734","https://images.gr-assets.com/books/1463157317m/168668.jpg","https://images.gr-assets.com/books/1463157317s/168668.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
131,"6900","6900","1995335",172,"751529818","Tuesdays with Morrie","eng","4.06","556518","584397","19272","https://images.gr-assets.com/books/1423763749m/6900.jpg","https://images.gr-assets.com/books/1423763749s/6900.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
132,"2187","2187","1352495",125,"312422156","Middlesex","en-US","3.98","488243","507998","20880","https://images.gr-assets.com/books/1437029776m/2187.jpg","https://images.gr-assets.com/books/1437029776s/2187.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
133,"24583","24583","41326609",2448,"143039563","The Adventures of Tom Sawyer","eng","3.89","555359","594226","7165","https://images.gr-assets.com/books/1404811979m/24583.jpg","https://images.gr-assets.com/books/1404811979s/24583.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
134,"18131","18131","948387",165,"440498058","A Wrinkle in Time","en-US","4.04","615907","650094","19413","https://images.gr-assets.com/books/1329061522m/18131.jpg","https://images.gr-assets.com/books/1329061522s/18131.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
135,"7763","7763","1955658",126,"143038095","The Joy Luck Club","eng","3.9","515090","525243","6708","https://images.gr-assets.com/books/1304978653m/7763.jpg","https://images.gr-assets.com/books/1304978653s/7763.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
136,"38447","38447","1119185",236,"038549081X","The Handmaid's Tale","eng","4.06","607889","683564","35925","https://images.gr-assets.com/books/1498057733m/38447.jpg","https://images.gr-assets.com/books/1498057733s/38447.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
137,"452306","452306","1058370",93,"385729332","The Sisterhood of the Traveling Pants","eng","3.75","525706","536604","6477","https://images.gr-assets.com/books/1461611233m/452306.jpg","https://images.gr-assets.com/books/1461611233s/452306.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
138,"37442","37442","1479280",80,"60987103","Wicked: The Life and Times of the Wicked Witch of the West","eng","3.52","506900","525498","22926","https://images.gr-assets.com/books/1437733293m/37442.jpg","https://images.gr-assets.com/books/1437733293s/37442.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
139,"5358","5358","38270",11,"582418275","The Firm","eng","3.99","488269","488355","3139","https://images.gr-assets.com/books/1418465200m/5358.jpg","https://images.gr-assets.com/books/1418465200s/5358.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
140,"7937843","7937843","9585076",151,"316098337","Room","eng","4.03","511360","556327","42254","https://images.gr-assets.com/books/1344265419m/7937843.jpg","https://images.gr-assets.com/books/1344265419s/7937843.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
141,"1420","1420","1885548",1929,"521618746","The Tragicall Historie of Hamlet, Prince of Denmark","eng","4","515820","576894","8889","https://images.gr-assets.com/books/1351051208m/1420.jpg","https://images.gr-assets.com/books/1351051208s/1420.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
142,"234225","234225","3634639",241,"340839937","Dune","eng","4.19","485032","525976","13239","https://images.gr-assets.com/books/1434908555m/234225.jpg","https://images.gr-assets.com/books/1434908555s/234225.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
143,"2612","2612","2124255",100,"316346624","The Tipping Point: How Little Things Can Make a Big Difference","eng","3.92","490504","499066","10895","https://images.gr-assets.com/books/1473396980m/2612.jpg","https://images.gr-assets.com/books/1473396980s/2612.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",3,"9.78E+12"
144,"11084145","11084145","16005831",190,"1451648537","Steve Jobs","eng","4.09","560715","579256","15198","https://images.gr-assets.com/books/1327861368m/11084145.jpg","https://images.gr-assets.com/books/1327861368s/11084145.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
145,"332613","332613","2100252",275,"451163966","One Flew Over the Cuckoo's Nest","eng","4.18","491642","514458","7855","https://images.gr-assets.com/books/1485308778m/332613.jpg","https://images.gr-assets.com/books/1485308778s/332613.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
146,"2165","2165","69741",666,"684830493","The Old Man and the Sea","eng","3.73","520630","574328","16716","https://images.gr-assets.com/books/1329189714m/2165.jpg","https://images.gr-assets.com/books/1329189714s/2165.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
147,"4395","18114322","2931549",381,"142000663","The Grapes of Wrath","eng","3.92","322321","553352","12991","https://images.gr-assets.com/books/1352912927m/4395.jpg","https://images.gr-assets.com/books/1352912927s/4395.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
